"","timestamp","type","sourceID","targetID","abilityGameID","fight","buffs","hitType","amount","mitigated","unmitigatedAmount","absorbed","tick","targetMarker","overkill","logID","sourceMarker"
"198",13404216,"damage",399,277,70911,45,"48942.63944.",1,10877,2503,28386,NA,TRUE,3,15006,"aNywcjb7KXZq6tRC",NA
"199",13446757,"damage",399,287,70911,45,"55342.48942.63944.",1,998,NA,998,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"200",13447754,"damage",399,287,70911,45,"55342.48942.63944.",1,1247,1,1248,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"201",13448760,"damage",399,287,70911,45,"55342.48942.63944.",1,0,1,1560,1559,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"202",13449761,"damage",399,287,70911,45,"55342.48942.63944.",1,0,1,1950,1949,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"203",13450757,"damage",399,287,70911,45,"55342.48942.63944.",1,0,2,2438,2436,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"204",13451756,"damage",399,287,70911,45,"55342.48942.63944.",1,2603,2,3047,442,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"205",13452758,"damage",399,287,70911,45,"55342.48942.63944.",1,3806,3,3809,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"206",13453755,"damage",399,287,70911,45,"55342.48942.63944.",1,4758,4,4762,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"207",13454751,"damage",399,287,70911,45,"55342.48942.63944.",1,5947,6,5953,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"208",13455760,"damage",399,287,70911,45,"55342.48942.63944.",1,3596,7,7441,NA,TRUE,3,3838,"aNywcjb7KXZq6tRC",NA
"209",13725439,"damage",399,159,70911,46,"42650.48942.49222.63944.",1,0,380,998,618,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"210",13726443,"damage",399,159,70911,46,"42650.48942.49222.63944.",1,0,476,1248,772,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"211",13727433,"damage",399,159,70911,46,"42650.48942.49222.63944.",1,0,595,1560,965,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"212",13728433,"damage",399,159,70911,46,"48942.49222.63944.",1,0,436,1950,1514,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"213",13729449,"damage",399,159,70911,46,"48942.49222.63944.",1,0,546,2438,1892,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"214",13730441,"damage",399,278,70911,46,"48942.63944.",1,0,88,998,910,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"215",13731435,"damage",399,278,70911,46,"48942.63944.",1,0,110,1248,1138,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"216",13732452,"damage",399,278,70911,46,"48942.63944.",1,0,137,1560,1423,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"217",13733439,"damage",399,278,70911,46,"48942.63944.",1,249,171,1950,1530,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"218",13734458,"damage",399,278,70911,46,"48942.63944.",1,149,215,2438,2074,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"219",13735456,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,0,78,998,920,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"220",13736470,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,0,97,1248,1151,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"221",13737458,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,0,122,1560,1438,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"222",13738459,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,0,153,1950,1797,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"223",13739460,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,0,191,2438,2247,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"224",13740459,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,0,239,3047,2808,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"225",13741461,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,101,324,3809,3384,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"226",13742463,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,3510,1252,4762,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"227",13743449,"damage",399,249,70911,46,"25228.47241.48942.63944.",1,4388,1565,5953,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"228",13744449,"damage",399,249,70911,46,"25228.48942.63944.",1,5486,1955,7441,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"229",13745489,"damage",399,277,70911,46,"48942.63944.",1,0,88,998,910,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"230",13746482,"damage",399,277,70911,46,"48942.63944.",1,0,109,1248,1139,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"231",13747466,"damage",399,277,70911,46,"48942.63944.",1,0,137,1560,1423,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"232",13748479,"damage",399,277,70911,46,"48942.63944.",1,0,171,1950,1779,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"233",13749471,"damage",399,277,70911,46,"48942.63944.",1,1572,215,2438,651,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"234",13750460,"damage",399,277,70911,46,"48942.63944.",1,2779,268,3047,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"235",13751479,"damage",399,277,70911,46,"48942.63944.",1,3474,335,3809,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"236",13752479,"damage",399,277,70911,46,"48942.63944.",1,4343,419,4762,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"237",13753490,"damage",399,287,70911,46,"48942.63944.",1,0,1,998,997,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"238",13754487,"damage",399,287,70911,46,"48942.63944.",1,1247,1,1248,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"239",13755495,"damage",399,287,70911,46,"48942.63944.",1,1559,1,1560,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"240",13756485,"damage",399,287,70911,46,"48942.63944.",1,1948,2,1950,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"241",13757473,"damage",399,287,70911,46,"48942.63944.",1,2436,2,2438,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"242",13758482,"damage",399,287,70911,46,"48942.63944.",1,3045,2,3047,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"243",13759476,"damage",399,287,70911,46,"48942.15359.63944.",1,2894,2,3809,913,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"244",13760468,"damage",399,287,70911,46,"48942.15359.45438.63944.",1,4759,3,4762,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"245",13761484,"damage",399,287,70911,46,"15359.45438.63944.",1,5948,5,5953,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"246",13762483,"damage",399,287,70911,46,"15359.45438.63944.",1,7435,6,7441,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"247",13763479,"damage",399,287,70911,46,"15359.45438.63944.",1,9293,8,9301,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"248",13764480,"damage",399,131,70911,46,"48942.63944.",1,930,68,998,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"249",13765496,"damage",399,131,70911,46,"48942.63944.",1,1163,85,1248,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"250",13766481,"damage",399,131,70911,46,"48942.63944.",1,0,107,1560,1453,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"251",13767493,"damage",399,131,70911,46,"63944.",1,0,133,1950,1817,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"252",13768485,"damage",399,131,70911,46,"48942.63944.",1,0,168,2438,2270,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"253",13769496,"damage",399,131,70911,46,"48942.63944.",1,540,208,3047,2299,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"254",13770502,"damage",399,131,70911,46,"48942.63944.",1,3548,261,3809,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"255",13771491,"damage",399,131,70911,46,"48942.63944.",1,4435,327,4762,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"256",13772503,"damage",399,290,70911,46,"48942.63944.",1,0,29,998,969,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"257",13773503,"damage",399,290,70911,46,"48942.63944.",1,0,37,1248,1211,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"258",13774499,"damage",399,290,70911,46,"48942.63944.",1,0,46,1560,1514,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"259",13775489,"damage",399,290,70911,46,"48942.63944.",1,0,58,1950,1892,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"260",13776504,"damage",399,290,70911,46,"48942.63944.",1,1621,73,2438,744,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"261",13777496,"damage",399,290,70911,46,"48942.63944.",1,2956,91,3047,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"262",13778490,"damage",399,290,70911,46,"48942.63944.",1,3696,113,3809,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"263",13779493,"damage",399,290,70911,46,"48942.63944.",1,4620,142,4762,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"264",13780492,"damage",399,290,70911,46,"48942.63944.",1,5774,179,5953,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"265",13781509,"damage",399,249,70911,46,"25228.48942.63944.",1,0,NA,998,3221,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"266",13782515,"damage",399,249,70911,46,"25228.48942.63944.",1,2310,NA,1248,1138,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"267",13783512,"damage",399,249,70911,46,"25228.48942.63944.",1,4026,NA,1560,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"268",14002490,"damage",399,281,70911,47,"48942.63944.",1,0,49,998,949,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"269",14003495,"damage",399,281,70911,47,"48942.63944.",1,0,61,1248,1187,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"270",14004502,"damage",399,281,70911,47,"48942.63944.",1,1483,77,1560,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"271",14005495,"damage",399,281,70911,47,"48942.63944.",1,1854,96,1950,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"272",14006494,"damage",399,281,70911,47,"48942.63944.",1,2318,120,2438,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"273",14007494,"damage",399,281,70911,47,"48942.63944.",1,0,149,3047,2898,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"274",14008496,"damage",399,281,70911,47,"48942.63944.",1,0,188,3809,3621,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"275",14009496,"damage",399,281,70911,47,"63944.",1,4373,235,4762,154,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"276",14010497,"damage",399,281,70911,47,"63944.",1,5659,294,5953,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"277",14011498,"damage",399,287,70911,47,"55342.48942.63944.",1,0,NA,998,998,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"278",14012515,"damage",399,287,70911,47,"55342.48942.63944.",1,0,NA,1248,1248,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"279",14013515,"damage",399,287,70911,47,"55342.48942.63944.",1,49,1,1560,1510,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"280",14014516,"damage",399,287,70911,47,"55342.48942.63944.",1,724,1,1950,1225,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"281",14015501,"damage",399,287,70911,47,"55342.48942.63944.",1,1225,2,2438,1211,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"282",14016504,"damage",399,287,70911,47,"55342.48942.63944.",1,0,2,3047,3045,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"283",14017502,"damage",399,287,70911,47,"55342.48942.63944.",1,0,3,3809,3806,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"284",14018520,"damage",399,277,70911,47,"48942.63944.",1,0,87,998,911,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"285",14019521,"damage",399,277,70911,47,"48942.63944.",1,0,110,1248,1138,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"286",14020522,"damage",399,277,70911,47,"48942.63944.",1,0,138,1560,1422,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"287",14021525,"damage",399,277,70911,47,"48942.63944.",1,0,171,1950,1779,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"288",14022523,"damage",399,277,70911,47,"48942.63944.",1,0,214,2438,2224,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"289",14023523,"damage",399,277,70911,47,"48942.63944.",1,1553,268,3047,1226,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"290",14024526,"damage",399,277,70911,47,"48942.63944.",1,3474,335,3809,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"291",14025522,"damage",399,277,70911,47,"48942.63944.",1,4342,420,4762,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"292",14026543,"damage",399,290,70911,47,"48942.63944.",1,968,30,998,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"293",14027544,"damage",399,290,70911,47,"48942.63944.",1,0,37,1248,1211,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"294",14028529,"damage",399,290,70911,47,"48942.63944.",1,0,46,1560,1514,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"295",14029544,"damage",399,290,70911,47,"48942.63944.",1,0,58,1950,1892,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"296",14030548,"damage",399,290,70911,47,"48942.63944.",1,0,73,2438,2365,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"297",14031532,"damage",399,290,70911,47,"48942.63944.",1,2789,91,3047,167,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"298",14032536,"damage",399,290,70911,47,"48942.63944.",1,3695,114,3809,NA,TRUE,1,NA,"aNywcjb7KXZq6tRC",NA
"299",14033535,"damage",399,290,70911,47,"48942.63944.",1,4619,143,4762,NA,TRUE,1,NA,"aNywcjb7KXZq6tRC",NA
"300",14034536,"damage",399,290,70911,47,"48942.63944.",1,5775,178,5953,NA,TRUE,1,NA,"aNywcjb7KXZq6tRC",NA
"301",14035547,"damage",399,281,70911,47,"63944.",1,924,NA,998,2399,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"302",14036562,"damage",399,131,70911,47,"48942.63944.",1,0,68,998,930,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"303",14037557,"damage",399,131,70911,47,"48942.63944.",1,0,85,1248,1163,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"304",14038551,"damage",399,131,70911,47,"48942.63944.",1,0,107,1560,1453,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"305",14039548,"damage",399,131,70911,47,"48942.63944.",1,1816,134,1950,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"306",14040554,"damage",399,131,70911,47,"48942.63944.",1,2271,167,2438,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"307",14041566,"damage",399,131,70911,47,"48942.63944.",1,2838,209,3047,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"308",14042560,"damage",399,131,70911,47,"48942.63944.",1,3548,261,3809,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"309",14043573,"damage",399,249,70911,47,"25228.48942.63944.",1,0,78,998,920,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"310",14044574,"damage",399,249,70911,47,"25228.48942.63944.",1,0,97,1248,1151,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"311",14045575,"damage",399,249,70911,47,"25228.48942.63944.",1,0,122,1560,1438,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"312",14046576,"damage",399,249,70911,47,"25228.48942.63944.",1,0,153,1950,1797,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"313",14047577,"damage",399,249,70911,47,"25228.48942.63944.",1,1798,640,2438,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"314",14048561,"damage",399,249,70911,47,"25228.48942.63944.",1,2247,800,3047,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"315",14049562,"damage",399,249,70911,47,"25228.48942.63944.",1,2809,1000,3809,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"316",14050563,"damage",399,159,70911,47,"48942.49222.63944.",1,0,223,998,775,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"317",14051565,"damage",399,159,70911,47,"48942.49222.63944.",1,762,279,1248,207,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"318",14052581,"damage",399,159,70911,47,"48942.49222.63944.",1,1211,349,1560,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"319",14053575,"damage",399,159,70911,47,"48942.49222.63944.",1,1514,436,1950,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"320",14054583,"damage",399,159,70911,47,"48942.49222.63944.",1,1893,545,2438,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"321",14055584,"damage",399,159,70911,47,"48942.49222.63944.",1,2365,682,3047,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"322",14056587,"damage",399,159,70911,47,"48942.49222.63944.",1,2956,853,3809,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"323",14057569,"damage",399,159,70911,47,"70940.48942.49222.63944.",1,2957,1805,4762,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"324",14058584,"damage",399,278,70911,47,"70940.48942.63944.",1,729,269,998,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"325",14059625,"damage",399,277,70911,47,"70940.48942.63944.",1,2550,NA,998,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"326",14060632,"damage",399,277,70911,47,"70940.48942.63944.",1,3188,NA,1248,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"327",14141888,"damage",399,287,70911,47,"48942.63944.",1,0,NA,998,998,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"328",14142893,"damage",399,287,70911,47,"48942.63944.",1,0,1,1248,1247,TRUE,6,NA,"aNywcjb7KXZq6tRC",NA
"329",14143873,"damage",399,287,70911,47,"48942.63944.",1,0,1,1560,1559,TRUE,6,NA,"aNywcjb7KXZq6tRC",NA
"330",14144890,"damage",399,287,70911,47,"48942.63944.",1,0,1,1950,1949,TRUE,6,NA,"aNywcjb7KXZq6tRC",NA
"331",14145891,"damage",399,287,70911,47,"48942.63944.",1,2436,2,2438,NA,TRUE,6,NA,"aNywcjb7KXZq6tRC",NA
"332",14146896,"damage",399,249,70911,47,"25228.48942.63944.",1,736,262,998,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"333",14147893,"damage",399,249,70911,47,"25228.48942.63944.",1,921,327,1248,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"334",14148894,"damage",399,249,70911,47,"25228.48942.63944.",1,0,122,1560,1438,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"335",14149898,"damage",399,249,70911,47,"25228.48942.63944.",1,0,153,1950,1797,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"336",14150895,"damage",399,249,70911,47,"25228.48942.63944.",1,0,191,2438,2247,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"337",14151896,"damage",399,249,70911,47,"25228.48942.63944.",1,487,360,3047,2200,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"338",14152896,"damage",399,249,70911,47,"25228.48942.63944.",1,2809,1000,3809,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"339",14153907,"damage",399,249,70911,47,"25228.48942.63944.",1,3511,1251,4762,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"340",14154916,"damage",399,281,70911,47,"48942.63944.",1,0,48,998,950,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"341",14155909,"damage",399,281,70911,47,"48942.63944.",1,0,61,1248,1187,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"342",14156903,"damage",399,281,70911,47,"48942.63944.",1,0,76,1560,1484,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"343",14157901,"damage",399,281,70911,47,"48942.63944.",1,1378,95,1950,477,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"344",14158912,"damage",399,281,70911,47,"48942.63944.",1,2317,121,2438,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"345",14159903,"damage",399,281,70911,47,"48942.63944.",1,2898,149,3047,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"346",14160899,"damage",399,281,70911,47,"48942.63944.",1,3621,188,3809,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"347",14161903,"damage",399,281,70911,47,"48942.63944.",1,4527,235,4762,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"348",14162928,"damage",399,287,70911,47,"48942.63944.",1,0,NA,998,3493,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"349",14163920,"damage",399,287,70911,47,"48942.63944.",1,3053,NA,1248,1313,TRUE,6,NA,"aNywcjb7KXZq6tRC",NA
"350",14164924,"damage",399,287,70911,47,"48942.63944.",1,5457,NA,1560,NA,TRUE,6,NA,"aNywcjb7KXZq6tRC",NA
"351",14165909,"damage",399,287,70911,47,"48942.63944.",1,6821,NA,1950,NA,TRUE,6,NA,"aNywcjb7KXZq6tRC",NA
"352",14166925,"damage",399,287,70911,47,"48942.63944.",1,7231,NA,2438,NA,TRUE,6,1295,"aNywcjb7KXZq6tRC",NA
"353",14203804,"damage",399,290,70911,47,"63944.",1,0,29,998,969,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"354",14204822,"damage",399,131,70911,47,"63944.",1,930,68,998,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"355",14205823,"damage",399,131,70911,47,"63944.",1,1162,86,1248,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"356",14372463,"damage",399,287,70911,48,"55342.63944.",1,0,NA,998,998,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"357",14373448,"damage",399,287,70911,48,"55342.63944.",1,0,1,1248,1247,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"358",14374461,"damage",399,287,70911,48,"55342.63944.",1,0,1,1560,1559,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"359",14375468,"damage",399,287,70911,48,"55342.63944.",1,0,1,1950,1949,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"360",14376477,"damage",399,287,70911,48,"55342.63944.",1,1753,2,2438,683,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"361",14377466,"damage",399,287,70911,48,"55342.63944.",1,1798,2,3047,1247,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"362",14378465,"damage",399,287,70911,48,"55342.63944.",1,3472,2,3809,335,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"363",14379481,"damage",399,277,70911,48,"48942.63944.",1,0,88,998,910,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"364",14380465,"damage",399,277,70911,48,"48942.63944.",1,0,110,1248,1138,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"365",14381470,"damage",399,277,70911,48,"48942.63944.",1,0,137,1560,1423,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"366",14382487,"damage",399,277,70911,48,"48942.63944.",1,319,171,1950,1460,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"367",14383480,"damage",399,277,70911,48,"48942.63944.",1,2223,215,2438,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"368",14384470,"damage",399,277,70911,48,"48942.63944.",1,2779,268,3047,NA,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"369",14385471,"damage",399,277,70911,48,"48942.63944.",1,2649,335,3809,825,TRUE,NA,NA,"aNywcjb7KXZq6tRC",NA
"370",14386474,"damage",399,249,70911,48,"47241.48942.63944.",1,0,78,998,920,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"371",14387487,"damage",399,249,70911,48,"47241.48942.63944.",1,0,98,1248,1150,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"372",14388497,"damage",399,249,70911,48,"47241.48942.63944.",1,0,122,1560,1438,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"373",14389491,"damage",399,249,70911,48,"47241.48942.63944.",1,0,153,1950,1797,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"374",14390482,"damage",399,249,70911,48,"47241.48942.63944.",1,2247,191,2438,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"375",14391491,"damage",399,249,70911,48,"47241.48942.63944.",1,2809,238,3047,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"376",14392488,"damage",399,249,70911,48,"47241.48942.63944.",1,3511,298,3809,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"377",14393480,"damage",399,249,70911,48,"47241.48942.63944.",1,4388,374,4762,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"378",14394494,"damage",399,249,70911,48,"47241.48942.63944.",1,5486,467,5953,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"379",14395495,"damage",399,131,70911,48,"15359.63944.",1,0,68,998,930,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"380",14396498,"damage",399,131,70911,48,"15359.63944.",1,0,86,1248,1162,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"381",14397495,"damage",399,131,70911,48,"15359.63944.",1,0,107,1560,1453,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"382",14398497,"damage",399,131,70911,48,"15359.63944.",1,0,133,1950,1817,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"383",14399490,"damage",399,131,70911,48,"15359.63944.",1,1705,167,2438,566,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"384",14400505,"damage",399,131,70911,48,"48942.15359.63944.",1,2839,208,3047,NA,TRUE,1,NA,"aNywcjb7KXZq6tRC",NA
"385",14401495,"damage",399,131,70911,48,"48942.15359.63944.",1,3548,261,3809,NA,TRUE,1,NA,"aNywcjb7KXZq6tRC",NA
"386",14402487,"damage",399,131,70911,48,"48942.15359.63944.",1,4435,327,4762,NA,TRUE,1,NA,"aNywcjb7KXZq6tRC",NA
"387",14403512,"damage",399,278,70911,48,"48942.63944.",1,910,88,998,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"388",14404523,"damage",399,290,70911,48,"48942.63944.",1,969,29,998,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"389",14405527,"damage",399,290,70911,48,"48942.63944.",1,1211,37,1248,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
"390",14406540,"damage",399,290,70911,48,"48942.63944.",1,1513,47,1560,NA,TRUE,3,NA,"aNywcjb7KXZq6tRC",NA
